Date,Strike,Expiry,OptionType,OI,Volume,SettlementPrice,Spot,VIX,DTE,Moneyness,ExpiryRank
2024-03-18,22550.0,2024-03-28,CE,317700,26484,47.6,22055.69921875,13.899999618530272,10,1.0224114763421233,2.0
2024-03-18,22650.0,2024-04-10,PE,0,0,592.1,22055.69921875,13.899999618530272,23,1.0269454518469663,4.0
2024-03-18,22650.0,2024-04-10,CE,50,0,93.95,22055.69921875,13.899999618530272,23,1.0269454518469663,4.0
2024-03-18,22650.0,2024-03-21,CE,2215400,654392,3.05,22055.69921875,13.899999618530272,3,1.0269454518469663,1.0
2024-03-18,21500.0,2024-04-04,PE,166250,8145,55.65,22055.69921875,13.899999618530272,17,0.9748047335412704,3.0
2024-03-18,21500.0,2024-03-28,CE,466150,5293,664.95,22055.69921875,13.899999618530272,10,0.9748047335412704,2.0
2024-03-18,21200.0,2024-03-28,PE,1016450,42991,12.95,22055.69921875,13.899999618530272,10,0.9612028070267411,2.0
2024-03-18,21200.0,2024-04-10,PE,800,20,41.3,22055.69921875,13.899999618530272,23,0.9612028070267411,4.0
2024-03-18,21200.0,2024-04-04,PE,70400,2114,27.3,22055.69921875,13.899999618530272,17,0.9612028070267411,3.0
2024-03-18,23000.0,2024-03-28,PE,961300,5321,873.3,22055.69921875,13.899999618530272,10,1.042814366113917,2.0
2024-03-18,23000.0,2024-04-10,PE,2850,0,883.65,22055.69921875,13.899999618530272,23,1.042814366113917,4.0
2024-03-18,21450.0,2024-03-28,CE,4900,72,659.4,22055.69921875,13.899999618530272,10,0.9725377457888489,2.0
2024-03-18,21450.0,2024-03-21,PE,817850,335683,6.0,22055.69921875,13.899999618530272,3,0.9725377457888489,1.0
2024-03-18,22700.0,2024-03-21,CE,5047200,939486,2.3,22055.69921875,13.899999618530272,3,1.0292124395993878,1.0
2024-03-18,22700.0,2024-03-21,PE,56100,1126,617.85,22055.69921875,13.899999618530272,3,1.0292124395993878,1.0
2024-03-18,22000.0,2024-03-28,PE,3661300,212200,139.8,22055.69921875,13.899999618530272,10,0.997474611065486,2.0
2024-03-18,22600.0,2024-03-28,PE,157200,1177,507.1,22055.69921875,13.899999618530272,10,1.0246784640945448,2.0
2024-03-18,22600.0,2024-04-10,CE,2050,32,134.5,22055.69921875,13.899999618530272,23,1.0246784640945448,4.0
2024-03-18,22600.0,2024-03-28,CE,1355100,80931,38.35,22055.69921875,13.899999618530272,10,1.0246784640945448,2.0
2024-03-18,22600.0,2024-04-04,CE,360650,1780,91.55,22055.69921875,13.899999618530272,17,1.0246784640945448,3.0
2024-03-18,22600.0,2024-03-21,CE,4375750,1041633,4.1,22055.69921875,13.899999618530272,3,1.0246784640945448,1.0
2024-03-18,22900.0,2024-03-21,PE,9650,0,831.65,22055.69921875,13.899999618530272,3,1.038280390609074,1.0
2024-03-18,22900.0,2024-04-10,PE,0,0,796.2,22055.69921875,13.899999618530272,23,1.038280390609074,4.0
2024-03-18,22700.0,2024-04-10,PE,1400,4,594.95,22055.69921875,13.899999618530272,23,1.0292124395993878,4.0
2024-03-18,22700.0,2024-04-04,PE,547500,66,565.35,22055.69921875,13.899999618530272,17,1.0292124395993878,3.0
2024-03-18,21700.0,2024-04-04,CE,15900,221,590.0,22055.69921875,13.899999618530272,17,0.9838726845509567,3.0
2024-03-18,21700.0,2024-03-21,CE,111300,25226,389.6,22055.69921875,13.899999618530272,3,0.9838726845509567,1.0
2024-03-18,21700.0,2024-03-28,PE,1628800,62228,60.0,22055.69921875,13.899999618530272,10,0.9838726845509567,2.0
2024-03-18,22900.0,2024-04-04,PE,0,0,799.45,22055.69921875,13.899999618530272,17,1.038280390609074,3.0
2024-03-18,22900.0,2024-04-10,CE,1750,36,62.1,22055.69921875,13.899999618530272,23,1.038280390609074,4.0
2024-03-18,22900.0,2024-04-04,CE,96800,3755,32.6,22055.69921875,13.899999618530272,17,1.038280390609074,3.0
2024-03-18,22900.0,2024-03-21,CE,3891450,468624,1.2,22055.69921875,13.899999618530272,3,1.038280390609074,1.0
2024-03-18,22100.0,2024-04-10,PE,2600,100,241.4,22055.69921875,13.899999618530272,23,1.0020085865703292,4.0
2024-03-18,22100.0,2024-04-04,CE,389900,2976,314.75,22055.69921875,13.899999618530272,17,1.0020085865703292,3.0
2024-03-18,22100.0,2024-03-21,CE,3536100,2516034,106.3,22055.69921875,13.899999618530272,3,1.0020085865703292,1.0
2024-03-18,21500.0,2024-04-04,CE,88350,1747,769.55,22055.69921875,13.899999618530272,17,0.9748047335412704,3.0
2024-03-18,22100.0,2024-04-10,CE,2250,83,373.05,22055.69921875,13.899999618530272,23,1.0020085865703292,4.0
2024-03-19,21900.0,2024-03-21,CE,5709050,2431100,71.45,21817.44921875,14.109999656677246,2,1.0037837045211984,1.0
2024-03-19,22600.0,2024-03-28,CE,1419850,103676,13.3,21817.44921875,14.109999656677246,9,1.0358681151679947,2.0
2024-03-19,22600.0,2024-04-04,CE,389750,13941,43.3,21817.44921875,14.109999656677246,16,1.0358681151679947,3.0
2024-03-19,22600.0,2024-03-21,PE,104450,1271,776.4,21817.44921875,14.109999656677246,2,1.0358681151679947,1.0
2024-03-19,21750.0,2024-03-28,PE,201150,22897,128.3,21817.44921875,14.109999656677246,9,0.9969084736683135,2.0
2024-03-19,22700.0,2024-04-10,PE,1650,31,829.65,21817.44921875,14.109999656677246,22,1.0404516024032513,4.0
2024-03-19,22700.0,2024-04-04,PE,546850,48,835.3,21817.44921875,14.109999656677246,16,1.0404516024032513,3.0
2024-03-19,22700.0,2024-03-21,CE,4636500,706625,1.7,21817.44921875,14.109999656677246,2,1.0404516024032513,1.0
2024-03-19,22700.0,2024-03-21,PE,50150,366,866.85,21817.44921875,14.109999656677246,2,1.0404516024032513,1.0
2024-03-19,21400.0,2024-03-21,PE,4214850,1371857,7.25,21817.44921875,14.109999656677246,2,0.9808662683449153,1.0
2024-03-19,21400.0,2024-04-10,CE,0,0,586.15,21817.44921875,14.109999656677246,22,0.9808662683449153,4.0
2024-03-19,21000.0,2024-04-10,CE,0,0,926.35,21817.44921875,14.109999656677246,22,0.9625323194038888,4.0
2024-03-19,21000.0,2024-03-28,CE,1018400,7217,899.45,21817.44921875,14.109999656677246,9,0.9625323194038888,2.0
2024-03-19,21000.0,2024-03-21,PE,4926350,838509,0.95,21817.44921875,14.109999656677246,2,0.9625323194038888,1.0
2024-03-19,20950.0,2024-03-21,PE,481600,76621,0.8,21817.44921875,14.109999656677246,2,0.9602405757862605,1.0
2024-03-19,22600.0,2024-03-28,PE,139300,1126,730.45,21817.44921875,14.109999656677246,9,1.0358681151679947,2.0
2024-03-19,22650.0,2024-03-21,CE,2452700,415089,1.9,21817.44921875,14.109999656677246,2,1.038159858785623,1.0
2024-03-19,21400.0,2024-04-04,CE,650,4,640.5,21817.44921875,14.109999656677246,16,0.9808662683449153,3.0
2024-03-19,21450.0,2024-03-28,CE,9700,792,493.85,21817.44921875,14.109999656677246,9,0.9831580119625436,2.0
2024-03-19,21550.0,2024-04-10,PE,550,31,120.7,21817.44921875,14.109999656677246,22,0.9877414991978002,4.0
2024-03-19,21550.0,2024-04-04,PE,14150,482,101.6,21817.44921875,14.109999656677246,16,0.9877414991978002,3.0
2024-03-19,21450.0,2024-03-21,CE,7250,652,387.3,21817.44921875,14.109999656677246,2,0.9831580119625436,1.0
2024-03-19,22900.0,2024-04-10,CE,2250,45,34.2,21817.44921875,14.109999656677246,22,1.0496185768737645,4.0
2024-03-19,22900.0,2024-03-21,PE,9250,32,1074.1,21817.44921875,14.109999656677246,2,1.0496185768737645,1.0
2024-03-19,21400.0,2024-04-10,PE,0,0,81.8,21817.44921875,14.109999656677246,22,0.9808662683449153,4.0
2024-03-19,21400.0,2024-03-28,PE,919800,55825,43.95,21817.44921875,14.109999656677246,9,0.9808662683449153,2.0
2024-03-19,22900.0,2024-04-10,PE,0,0,1010.7,21817.44921875,14.109999656677246,22,1.0496185768737645,4.0
2024-03-19,22900.0,2024-03-28,PE,23750,352,1010.8,21817.44921875,14.109999656677246,9,1.0496185768737645,2.0
2024-03-19,21100.0,2024-03-21,PE,2161950,450527,1.2,21817.44921875,14.109999656677246,2,0.9671158066391454,1.0
2024-03-19,21100.0,2024-03-28,CE,24800,193,801.35,21817.44921875,14.109999656677246,9,0.9671158066391454,2.0
2024-03-19,22850.0,2024-04-10,CE,0,0,24.85,21817.44921875,14.109999656677246,22,1.0473268332561363,4.0
2024-03-19,20850.0,2024-04-04,PE,0,0,6.45,21817.44921875,14.109999656677246,16,0.955657088551004,3.0
2024-03-19,21100.0,2024-04-04,CE,150,0,799.4,21817.44921875,14.109999656677246,16,0.9671158066391454,3.0
2024-03-19,21250.0,2024-03-28,CE,5900,76,658.75,21817.44921875,14.109999656677246,9,0.9739910374920304,2.0
2024-03-19,21300.0,2024-04-04,PE,99050,3880,55.25,21817.44921875,14.109999656677246,16,0.9762827811096587,3.0
2024-03-19,21300.0,2024-03-21,PE,2986850,832931,3.7,21817.44921875,14.109999656677246,2,0.9762827811096587,1.0
2024-03-19,21300.0,2024-03-28,CE,29650,246,618.35,21817.44921875,14.109999656677246,9,0.9762827811096587,2.0
2024-03-19,21300.0,2024-04-10,CE,0,0,665.65,21817.44921875,14.109999656677246,22,0.9762827811096587,4.0
2024-03-19,21300.0,2024-04-10,PE,2250,42,83.9,21817.44921875,14.109999656677246,22,0.9762827811096587,4.0
2024-03-19,20950.0,2024-03-21,CE,3800,10,875.2,21817.44921875,14.109999656677246,2,0.9602405757862605,1.0
2024-03-19,20950.0,2024-04-10,PE,0,0,19.8,21817.44921875,14.109999656677246,22,0.9602405757862605,4.0
2024-03-19,21550.0,2024-04-04,CE,500,0,426.05,21817.44921875,14.109999656677246,16,0.9877414991978002,3.0
2024-03-19,22400.0,2024-04-04,PE,149500,320,513.7,21817.44921875,14.109999656677246,16,1.0267011406974815,3.0
2024-03-19,21450.0,2024-04-04,CE,0,0,500.7,21817.44921875,14.109999656677246,16,0.9831580119625436,3.0
2024-03-19,21450.0,2024-03-21,PE,2267450,923817,10.3,21817.44921875,14.109999656677246,2,0.9831580119625436,1.0
2024-03-19,21800.0,2024-03-21,CE,2580600,1323164,117.35,21817.44921875,14.109999656677246,2,0.9992002172859418,1.0
2024-03-19,21600.0,2024-04-10,PE,7650,239,148.45,21817.44921875,14.109999656677246,22,0.9900332428154285,4.0
2024-03-19,22750.0,2024-03-28,CE,385000,28891,7.6,21817.44921875,14.109999656677246,9,1.0427433460208795,2.0
2024-03-19,21450.0,2024-03-28,PE,146850,20803,51.6,21817.44921875,14.109999656677246,9,0.9831580119625436,2.0
2024-03-19,22850.0,2024-03-21,CE,1721200,172633,1.35,21817.44921875,14.109999656677246,2,1.0473268332561363,1.0
2024-03-19,20850.0,2024-03-28,PE,47050,5379,7.95,21817.44921875,14.109999656677246,9,0.955657088551004,2.0
2024-03-19,21550.0,2024-03-28,PE,146350,25139,70.8,21817.44921875,14.109999656677246,9,0.9877414991978002,2.0
2024-03-19,21000.0,2024-03-21,CE,71900,2185,827.6,21817.44921875,14.109999656677246,2,0.9625323194038888,1.0
2024-03-19,22700.0,2024-04-04,CE,618250,6819,30.85,21817.44921875,14.109999656677246,16,1.0404516024032513,3.0
2024-03-19,22700.0,2024-03-28,CE,1515800,113241,8.85,21817.44921875,14.109999656677246,9,1.0404516024032513,2.0
2024-03-19,22700.0,2024-03-28,PE,76050,1092,819.85,21817.44921875,14.109999656677246,9,1.0404516024032513,2.0
2024-03-19,20950.0,2024-04-04,CE,0,0,939.6,21817.44921875,14.109999656677246,16,0.9602405757862605,3.0
2024-03-19,21500.0,2024-04-10,CE,0,0,511.2,21817.44921875,14.109999656677246,22,0.9854497555801719,4.0
2024-03-19,21500.0,2024-03-28,PE,2993500,159782,60.55,21817.44921875,14.109999656677246,9,0.9854497555801719,2.0
2024-03-19,21500.0,2024-03-21,PE,4064400,1754367,15.0,21817.44921875,14.109999656677246,2,0.9854497555801719,1.0
2024-03-19,21500.0,2024-04-10,PE,10850,596,121.55,21817.44921875,14.109999656677246,22,0.9854497555801719,4.0
2024-03-19,21650.0,2024-04-10,CE,0,0,408.5,21817.44921875,14.109999656677246,22,0.9923249864330568,4.0
2024-03-19,21650.0,2024-03-28,CE,33700,616,334.2,21817.44921875,14.109999656677246,9,0.9923249864330568,2.0
2024-03-19,21500.0,2024-03-21,CE,187200,36182,339.1,21817.44921875,14.109999656677246,2,0.9854497555801719,1.0
2024-03-19,22850.0,2024-03-21,PE,3550,10,1027.15,21817.44921875,14.109999656677246,2,1.0473268332561363,1.0
2024-03-19,21600.0,2024-03-28,PE,1034300,90176,82.45,21817.44921875,14.109999656677246,9,0.9900332428154285,2.0
2024-03-19,22400.0,2024-03-28,PE,621500,8743,541.95,21817.44921875,14.109999656677246,9,1.0267011406974815,2.0
2024-03-19,22400.0,2024-03-21,PE,312750,16179,578.65,21817.44921875,14.109999656677246,2,1.0267011406974815,1.0
2024-03-19,22400.0,2024-04-10,CE,11550,158,129.15,21817.44921875,14.109999656677246,22,1.0267011406974815,4.0
2024-03-19,22400.0,2024-04-10,PE,950,4,580.75,21817.44921875,14.109999656677246,22,1.0267011406974815,4.0
2024-03-19,22350.0,2024-04-04,CE,234800,1205,95.3,21817.44921875,14.109999656677246,16,1.0244093970798531,3.0
2024-03-19,22350.0,2024-03-28,PE,76550,1586,494.85,21817.44921875,14.109999656677246,9,1.0244093970798531,2.0
2024-03-19,22350.0,2024-03-28,CE,284550,40818,38.05,21817.44921875,14.109999656677246,9,1.0244093970798531,2.0
2024-03-19,21950.0,2024-04-04,CE,19350,968,259.05,21817.44921875,14.109999656677246,16,1.0060754481388268,3.0
2024-03-19,21950.0,2024-04-10,PE,750,37,285.3,21817.44921875,14.109999656677246,22,1.0060754481388268,4.0
2024-03-19,22350.0,2024-03-21,CE,2906950,1028380,4.9,21817.44921875,14.109999656677246,2,1.0244093970798531,1.0
2024-03-19,22200.0,2024-03-28,PE,1370400,58512,379.35,21817.44921875,14.109999656677246,9,1.0175341662269681,2.0
2024-03-19,21900.0,2024-03-28,PE,1585550,186492,191.5,21817.44921875,14.109999656677246,9,1.0037837045211984,2.0
2024-03-19,21900.0,2024-04-10,PE,1600,98,251.65,21817.44921875,14.109999656677246,22,1.0037837045211984,4.0
2024-03-19,21900.0,2024-04-04,PE,88950,8620,217.4,21817.44921875,14.109999656677246,16,1.0037837045211984,3.0
2024-03-19,21900.0,2024-04-04,CE,80450,4582,285.55,21817.44921875,14.109999656677246,16,1.0037837045211984,3.0
2024-03-19,22800.0,2024-03-28,CE,1719050,109525,6.25,21817.44921875,14.109999656677246,9,1.0450350896385079,2.0
2024-03-19,22550.0,2024-03-21,PE,28550,473,726.8,21817.44921875,14.109999656677246,2,1.0335763715503663,1.0
2024-03-19,22550.0,2024-04-04,PE,213700,29,700.1,21817.44921875,14.109999656677246,16,1.0335763715503663,3.0
2024-03-19,22800.0,2024-03-28,PE,57450,545,913.25,21817.44921875,14.109999656677246,9,1.0450350896385079,2.0
2024-03-19,21400.0,2024-04-04,PE,57000,2779,71.1,21817.44921875,14.109999656677246,16,0.9808662683449153,3.0
2024-03-19,21400.0,2024-03-21,CE,41000,6896,432.6,21817.44921875,14.109999656677246,2,0.9808662683449153,1.0
2024-03-19,22250.0,2024-04-04,PE,571300,4103,405.8,21817.44921875,14.109999656677246,16,1.0198259098445965,3.0
2024-03-19,22750.0,2024-04-10,PE,0,0,874.0,21817.44921875,14.109999656677246,22,1.0427433460208795,4.0
2024-03-19,22200.0,2024-04-04,PE,999950,13072,373.0,21817.44921875,14.109999656677246,16,1.0175341662269681,3.0
2024-03-19,21900.0,2024-04-10,CE,7150,228,349.75,21817.44921875,14.109999656677246,22,1.0037837045211984,4.0
2024-03-19,22850.0,2024-03-28,CE,218650,20072,5.5,21817.44921875,14.109999656677246,9,1.0473268332561363,2.0
2024-03-19,21600.0,2024-03-21,PE,2604800,1461262,29.0,21817.44921875,14.109999656677246,2,0.9900332428154285,1.0
2024-03-19,21600.0,2024-03-21,CE,206550,51491,254.35,21817.44921875,14.109999656677246,2,0.9900332428154285,1.0
2024-03-19,21650.0,2024-04-04,PE,10700,709,129.55,21817.44921875,14.109999656677246,16,0.9923249864330568,3.0
2024-03-19,22600.0,2024-04-04,PE,347100,8254,670.85,21817.44921875,14.109999656677246,16,1.0358681151679947,3.0
2024-03-19,20800.0,2024-04-10,CE,0,0,1113.15,21817.44921875,14.109999656677246,22,0.9533653449333757,4.0
2024-03-19,22900.0,2024-03-28,CE,844300,54982,4.8,21817.44921875,14.109999656677246,9,1.0496185768737645,2.0
2024-03-19,20800.0,2024-03-28,PE,489150,23750,7.0,21817.44921875,14.109999656677246,9,0.9533653449333757,2.0
2024-03-19,20800.0,2024-04-10,PE,1350,29,26.55,21817.44921875,14.109999656677246,22,0.9533653449333757,4.0
2024-03-19,20800.0,2024-04-04,CE,0,0,1083.95,21817.44921875,14.109999656677246,16,0.9533653449333757,3.0
2024-03-19,21450.0,2024-04-10,CE,0,0,548.05,21817.44921875,14.109999656677246,22,0.9831580119625436,4.0
2024-03-19,21450.0,2024-04-04,PE,21700,716,79.65,21817.44921875,14.109999656677246,16,0.9831580119625436,3.0
2024-03-19,22600.0,2024-04-10,PE,50,0,743.15,21817.44921875,14.109999656677246,22,1.0358681151679947,4.0
2024-03-19,21650.0,2024-03-21,PE,1353100,1036863,39.55,21817.44921875,14.109999656677246,2,0.9923249864330568,1.0
2024-03-19,21600.0,2024-04-04,CE,12650,292,483.6,21817.44921875,14.109999656677246,16,0.9900332428154285,3.0
2024-03-19,21600.0,2024-04-10,CE,150,23,441.4,21817.44921875,14.109999656677246,22,0.9900332428154285,4.0
2024-03-19,22250.0,2024-04-04,CE,584250,5214,127.6,21817.44921875,14.109999656677246,16,1.0198259098445965,3.0
2024-03-19,22250.0,2024-03-21,PE,167050,11946,434.7,21817.44921875,14.109999656677246,2,1.0198259098445965,1.0
2024-03-19,22250.0,2024-03-28,CE,302750,35340,56.25,21817.44921875,14.109999656677246,9,1.0198259098445965,2.0
2024-03-19,21250.0,2024-03-28,PE,181850,17933,27.0,21817.44921875,14.109999656677246,9,0.9739910374920304,2.0
2024-03-19,21250.0,2024-04-04,PE,12800,222,48.85,21817.44921875,14.109999656677246,16,0.9739910374920304,3.0
2024-03-19,20900.0,2024-04-10,PE,50,1,33.3,21817.44921875,14.109999656677246,22,0.9579488321686322,4.0
2024-03-19,22600.0,2024-04-10,CE,7400,254,74.75,21817.44921875,14.109999656677246,22,1.0358681151679947,4.0
2024-03-19,22600.0,2024-03-21,CE,5392050,828560,2.05,21817.44921875,14.109999656677246,2,1.0358681151679947,1.0
2024-03-19,21450.0,2024-04-10,PE,2700,65,93.5,21817.44921875,14.109999656677246,22,0.9831580119625436,4.0
2024-03-19,21250.0,2024-04-10,CE,0,0,707.0,21817.44921875,14.109999656677246,22,0.9739910374920304,4.0
2024-03-19,21800.0,2024-03-28,PE,2163550,187244,148.0,21817.44921875,14.109999656677246,9,0.9992002172859418,2.0
2024-03-19,21800.0,2024-04-10,CE,1900,75,408.3,21817.44921875,14.109999656677246,22,0.9992002172859418,4.0
2024-03-19,21550.0,2024-03-21,PE,1684750,879747,20.95,21817.44921875,14.109999656677246,2,0.9877414991978002,1.0
2024-03-19,20900.0,2024-03-28,PE,463150,28246,9.3,21817.44921875,14.109999656677246,9,0.9579488321686322,2.0
2024-03-19,22700.0,2024-04-10,CE,5850,195,57.95,21817.44921875,14.109999656677246,22,1.0404516024032513,4.0
2024-03-19,21700.0,2024-03-28,PE,1843200,106928,111.55,21817.44921875,14.109999656677246,9,0.9946167300506852,2.0
2024-03-19,21700.0,2024-04-04,CE,31150,672,414.45,21817.44921875,14.109999656677246,16,0.9946167300506852,3.0
2024-03-19,21700.0,2024-04-10,PE,6450,296,176.25,21817.44921875,14.109999656677246,22,0.9946167300506852,4.0
2024-03-19,21700.0,2024-04-04,PE,74250,6348,143.65,21817.44921875,14.109999656677246,16,0.9946167300506852,3.0
2024-03-19,22500.0,2024-04-04,PE,842300,18550,588.9,21817.44921875,14.109999656677246,16,1.0312846279327381,3.0
2024-03-19,22250.0,2024-04-10,CE,2150,62,178.95,21817.44921875,14.109999656677246,22,1.0198259098445965,4.0
2024-03-19,22250.0,2024-03-21,CE,2802750,969122,8.55,21817.44921875,14.109999656677246,2,1.0198259098445965,1.0
2024-03-19,22650.0,2024-04-10,PE,0,0,786.0,21817.44921875,14.109999656677246,22,1.038159858785623,4.0
2024-03-19,21250.0,2024-03-21,CE,4650,85,567.1,21817.44921875,14.109999656677246,2,0.9739910374920304,1.0
2024-03-19,22650.0,2024-04-04,PE,503500,0,789.55,21817.44921875,14.109999656677246,16,1.038159858785623,3.0
2024-03-19,22650.0,2024-03-28,CE,489650,37967,10.65,21817.44921875,14.109999656677246,9,1.038159858785623,2.0
2024-03-19,22500.0,2024-04-04,CE,946650,43571,59.2,21817.44921875,14.109999656677246,16,1.0312846279327381,3.0
2024-03-19,21200.0,2024-03-28,CE,117100,1880,708.45,21817.44921875,14.109999656677246,9,0.971699293874402,2.0
2024-03-19,21000.0,2024-04-10,PE,12750,451,42.15,21817.44921875,14.109999656677246,22,0.9625323194038888,4.0
2024-03-19,21000.0,2024-04-04,PE,216200,8258,24.7,21817.44921875,14.109999656677246,16,0.9625323194038888,3.0
2024-03-19,21000.0,2024-03-28,PE,4441300,96309,12.8,21817.44921875,14.109999656677246,9,0.9625323194038888,2.0
2024-03-19,21350.0,2024-03-21,PE,1630050,630904,5.1,21817.44921875,14.109999656677246,2,0.978574524727287,1.0
2024-03-19,21350.0,2024-04-10,CE,0,0,625.35,21817.44921875,14.109999656677246,22,0.978574524727287,4.0
2024-03-19,21350.0,2024-04-04,PE,6850,172,62.6,21817.44921875,14.109999656677246,16,0.978574524727287,3.0
2024-03-19,21350.0,2024-03-21,CE,5200,276,481.1,21817.44921875,14.109999656677246,2,0.978574524727287,1.0
2024-03-19,21200.0,2024-04-04,PE,79450,3012,42.7,21817.44921875,14.109999656677246,16,0.971699293874402,3.0
2024-03-19,21350.0,2024-04-04,CE,0,0,580.75,21817.44921875,14.109999656677246,16,0.978574524727287,3.0
2024-03-19,22750.0,2024-04-04,CE,14300,1082,25.85,21817.44921875,14.109999656677246,16,1.0427433460208795,3.0
2024-03-19,22850.0,2024-04-04,PE,500,7,976.05,21817.44921875,14.109999656677246,16,1.0473268332561363,3.0
2024-03-19,21200.0,2024-03-21,CE,3850,252,626.3,21817.44921875,14.109999656677246,2,0.971699293874402,1.0
2024-03-19,21200.0,2024-04-10,CE,0,0,749.25,21817.44921875,14.109999656677246,22,0.971699293874402,4.0
2024-03-19,21200.0,2024-03-28,PE,1048100,60964,22.85,21817.44921875,14.109999656677246,9,0.971699293874402,2.0
2024-03-19,21350.0,2024-03-28,CE,4900,7,574.3,21817.44921875,14.109999656677246,9,0.978574524727287,2.0
2024-03-19,22850.0,2024-04-10,PE,0,0,964.6,21817.44921875,14.109999656677246,22,1.0473268332561363,4.0
2024-03-19,22850.0,2024-03-28,PE,17700,59,996.1,21817.44921875,14.109999656677246,9,1.0473268332561363,2.0
2024-03-19,22200.0,2024-04-10,PE,2400,35,402.45,21817.44921875,14.109999656677246,22,1.0175341662269681,4.0
2024-03-19,22050.0,2024-03-28,PE,188350,23276,274.85,21817.44921875,14.109999656677246,9,1.0106589353740834,2.0
2024-03-19,22050.0,2024-03-21,PE,501000,278041,254.1,21817.44921875,14.109999656677246,2,1.0106589353740834,1.0
2024-03-19,22050.0,2024-03-21,CE,3145300,978872,30.1,21817.44921875,14.109999656677246,2,1.0106589353740834,1.0
2024-03-19,22050.0,2024-03-28,CE,301750,35421,114.95,21817.44921875,14.109999656677246,9,1.0106589353740834,2.0
2024-03-19,22050.0,2024-04-10,CE,2700,63,273.05,21817.44921875,14.109999656677246,22,1.0106589353740834,4.0
2024-03-19,22800.0,2024-03-21,PE,11250,314,975.25,21817.44921875,14.109999656677246,2,1.0450350896385079,1.0
2024-03-19,22550.0,2024-04-10,CE,1450,61,95.55,21817.44921875,14.109999656677246,22,1.0335763715503663,4.0
2024-03-19,22550.0,2024-03-21,CE,3065650,750267,2.3,21817.44921875,14.109999656677246,2,1.0335763715503663,1.0
2024-03-19,21550.0,2024-03-21,CE,23750,4093,295.9,21817.44921875,14.109999656677246,2,0.9877414991978002,1.0
2024-03-19,22550.0,2024-03-28,PE,44700,100,677.0,21817.44921875,14.109999656677246,9,1.0335763715503663,2.0
2024-03-19,21900.0,2024-03-28,CE,1418250,132906,180.4,21817.44921875,14.109999656677246,9,1.0037837045211984,2.0
2024-03-19,22750.0,2024-04-04,PE,0,0,881.7,21817.44921875,14.109999656677246,16,1.0427433460208795,3.0
2024-03-19,22200.0,2024-04-04,CE,1085650,16857,145.5,21817.44921875,14.109999656677246,16,1.0175341662269681,3.0
2024-03-19,22200.0,2024-04-10,CE,15250,412,200.65,21817.44921875,14.109999656677246,22,1.0175341662269681,4.0
2024-03-19,22750.0,2024-03-21,PE,12150,17,925.15,21817.44921875,14.109999656677246,2,1.0427433460208795,1.0
2024-03-19,21400.0,2024-03-28,CE,53200,1005,534.1,21817.44921875,14.109999656677246,9,0.9808662683449153,2.0
2024-03-19,22300.0,2024-04-04,CE,346100,7209,110.7,21817.44921875,14.109999656677246,16,1.0221176534622247,3.0
2024-03-19,20950.0,2024-03-28,CE,700,0,904.4,21817.44921875,14.109999656677246,9,0.9602405757862605,2.0
2024-03-19,20950.0,2024-04-10,CE,0,0,972.3,21817.44921875,14.109999656677246,22,0.9602405757862605,4.0
2024-03-19,20950.0,2024-04-04,PE,5300,95,21.95,21817.44921875,14.109999656677246,16,0.9602405757862605,3.0
2024-03-19,22150.0,2024-03-21,CE,3547500,938075,16.25,21817.44921875,14.109999656677246,2,1.01524242260934,1.0
2024-03-19,22150.0,2024-04-10,CE,2800,27,219.9,21817.44921875,14.109999656677246,22,1.01524242260934,4.0
2024-03-19,22150.0,2024-03-28,PE,79750,11235,342.8,21817.44921875,14.109999656677246,9,1.01524242260934,2.0
2024-03-19,22150.0,2024-03-28,CE,292250,33299,81.5,21817.44921875,14.109999656677246,9,1.01524242260934,2.0
2024-03-19,22150.0,2024-04-04,PE,219000,304,346.95,21817.44921875,14.109999656677246,16,1.01524242260934,3.0
2024-03-19,22150.0,2024-04-04,CE,227500,907,164.65,21817.44921875,14.109999656677246,16,1.01524242260934,3.0
2024-03-19,20950.0,2024-03-28,PE,156750,12630,10.95,21817.44921875,14.109999656677246,9,0.9602405757862605,2.0
2024-03-19,20900.0,2024-04-10,CE,0,0,1018.8,21817.44921875,14.109999656677246,22,0.9579488321686322,4.0
2024-03-19,20900.0,2024-03-28,CE,10800,23,953.65,21817.44921875,14.109999656677246,9,0.9579488321686322,2.0
2024-03-19,22300.0,2024-03-21,PE,362250,31718,478.55,21817.44921875,14.109999656677246,2,1.0221176534622247,1.0
2024-03-19,22300.0,2024-04-04,PE,318900,1159,436.25,21817.44921875,14.109999656677246,16,1.0221176534622247,3.0
2024-03-19,22000.0,2024-04-04,PE,612500,13054,262.55,21817.44921875,14.109999656677246,16,1.008367191756455,3.0
2024-03-19,22100.0,2024-03-21,CE,6370250,1627168,22.05,21817.44921875,14.109999656677246,2,1.0129506789917115,1.0
2024-03-19,22450.0,2024-03-28,PE,48700,880,585.95,21817.44921875,14.109999656677246,9,1.0289928843151097,2.0
2024-03-19,22450.0,2024-03-21,PE,31350,770,626.7,21817.44921875,14.109999656677246,2,1.0289928843151097,1.0
2024-03-19,22450.0,2024-04-10,CE,200,4,78.45,21817.44921875,14.109999656677246,22,1.0289928843151097,4.0
